89|86
89|51
89|13
89|36
99|48
99|17
99|63
99|46
99|66
99|56
99|94
99|49
99|78
99|89
99|51
99|69
99|75
99|38
99|87
99|27
99|71
99|13
99|58
99|11
99|32
99|92
99|44
99|42
96|69
96|49
96|52
96|17
96|99
96|56
96|58
96|27
96|92
96|78
96|94
96|57
96|87
96|63
96|46
96|71
96|28
96|11
96|48
96|66
96|24
96|75
96|32
96|38
91|24
91|96
91|17
91|57
91|28
91|82
91|94
91|32
91|71
91|46
91|56
91|38
91|78
91|47
91|99
91|74
91|69
91|66
91|52
91|73
91|63
91|98
91|49
91|48
27|89
27|81
27|44
27|91
27|39
27|36
27|13
27|42
27|86
27|37
27|55
27|82
27|65
27|19
27|18
27|47
27|51
27|29
27|92
27|74
27|12
27|73
27|53
27|22
19|53
19|96
19|91
19|81
19|57
19|65
19|99
19|28
19|71
19|98
19|24
19|82
19|39
19|63
19|12
19|52
19|18
19|29
19|73
19|74
19|47
19|55
19|22
19|86
65|49
65|38
65|96
65|71
65|73
65|74
65|63
65|98
65|56
65|52
65|32
65|57
65|78
65|28
65|66
65|99
65|24
65|47
65|91
65|94
65|46
65|82
65|69
65|17
36|28
36|82
36|81
36|86
36|29
36|73
36|55
36|74
36|18
36|57
36|24
36|65
36|47
36|91
36|52
36|71
36|96
36|22
36|99
36|12
36|39
36|98
36|53
36|19
92|13
92|89
92|36
92|98
92|18
92|82
92|81
92|74
92|55
92|53
92|51
92|39
92|19
92|29
92|12
92|91
92|47
92|22
92|86
92|44
92|73
92|37
92|42
92|65
78|36
78|48
78|89
78|92
78|53
78|58
78|19
78|75
78|29
78|86
78|55
78|13
78|37
78|81
78|18
78|39
78|12
78|11
78|42
78|22
78|51
78|27
78|44
78|87
46|36
46|56
46|87
46|27
46|94
46|38
46|48
46|29
46|58
46|75
46|19
46|69
46|51
46|17
46|78
46|66
46|42
46|11
46|13
46|89
46|32
46|92
46|44
46|37
66|11
66|53
66|13
66|37
66|32
66|48
66|27
66|36
66|51
66|94
66|58
66|92
66|69
66|19
66|87
66|42
66|12
66|38
66|81
66|29
66|78
66|75
66|89
66|44
22|96
22|82
22|66
22|47
22|69
22|63
22|57
22|65
22|56
22|94
22|99
22|17
22|52
22|46
22|32
22|38
22|98
22|71
22|73
22|28
22|49
22|74
22|91
22|24
69|13
69|42
69|11
69|48
69|78
69|53
69|94
69|86
69|58
69|44
69|51
69|36
69|81
69|55
69|37
69|87
69|75
69|38
69|19
69|29
69|92
69|27
69|12
69|89
28|27
28|38
28|44
28|69
28|17
28|75
28|94
28|49
28|32
28|11
28|66
28|56
28|71
28|42
28|87
28|92
28|46
28|48
28|78
28|89
28|99
28|63
28|52
28|58
71|92
71|69
71|17
71|38
71|49
71|13
71|58
71|32
71|87
71|46
71|94
71|51
71|37
71|75
71|89
71|11
71|44
71|66
71|56
71|27
71|42
71|78
71|48
71|63
49|37
49|42
49|58
49|78
49|48
49|13
49|51
49|46
49|36
49|19
49|92
49|27
49|11
49|66
49|17
49|89
49|75
49|38
49|94
49|56
49|44
49|69
49|32
49|87
81|49
81|39
81|46
81|24
81|98
81|52
81|56
81|74
81|91
81|28
81|17
81|99
81|86
81|47
81|55
81|96
81|22
81|18
81|82
81|73
81|57
81|71
81|65
81|63
29|91
29|81
29|73
29|55
29|47
29|96
29|82
29|12
29|99
29|18
29|22
29|52
29|65
29|71
29|57
29|24
29|63
29|98
29|49
29|53
29|74
29|86
29|39
29|28
48|87
48|22
48|12
48|19
48|44
48|65
48|81
48|86
48|18
48|36
48|13
48|53
48|27
48|37
48|11
48|39
48|89
48|55
48|42
48|92
48|75
48|29
48|51
48|58
13|73
13|65
13|55
13|37
13|29
13|47
13|24
13|74
13|82
13|57
13|86
13|12
13|51
13|36
13|53
13|39
13|28
13|19
13|18
13|22
13|91
13|81
13|98
13|96
87|29
87|86
87|18
87|12
87|42
87|51
87|91
87|22
87|92
87|89
87|37
87|36
87|39
87|53
87|73
87|82
87|44
87|19
87|27
87|81
87|47
87|65
87|13
87|55
86|66
86|22
86|49
86|71
86|63
86|56
86|55
86|82
86|65
86|24
86|18
86|46
86|28
86|91
86|74
86|47
86|57
86|96
86|99
86|73
86|52
86|17
86|98
86|39
57|58
57|32
57|63
57|92
57|11
57|66
57|89
57|71
57|48
57|17
57|46
57|78
57|75
57|99
57|87
57|56
57|44
57|28
57|38
57|49
57|27
57|69
57|94
57|52
38|55
38|19
38|78
38|53
38|58
38|42
38|51
38|48
38|36
38|87
38|89
38|37
38|75
38|12
38|18
38|27
38|13
38|39
38|11
38|81
38|92
38|44
38|29
38|86
56|13
56|27
56|66
56|53
56|44
56|32
56|42
56|94
56|69
56|38
56|51
56|12
56|29
56|58
56|87
56|19
56|75
56|11
56|78
56|48
56|36
56|89
56|92
94|38
94|36
94|81
94|75
94|78
94|42
94|29
94|87
94|86
94|11
94|27
94|51
94|55
94|48
94|19
94|12
94|58
94|89
94|37
94|44
94|92
94|39
42|82
42|81
42|37
42|73
42|51
42|91
42|96
42|18
42|53
42|74
42|86
42|19
42|57
42|98
42|29
42|47
42|65
42|12
42|36
42|24
42|39
17|58
17|11
17|92
17|29
17|69
17|51
17|89
17|19
17|36
17|37
17|44
17|53
17|27
17|78
17|87
17|13
17|32
17|42
17|38
17|75
55|73
55|82
55|99
55|96
55|56
55|46
55|65
55|28
55|24
55|57
55|22
55|52
55|71
55|49
55|98
55|18
55|17
55|63
55|66
51|28
51|57
51|37
51|29
51|52
51|24
51|81
51|91
51|86
51|47
51|36
51|53
51|74
51|96
51|19
51|12
51|73
51|18
52|66
52|87
52|71
52|46
52|94
52|92
52|11
52|13
52|38
52|17
52|48
52|78
52|49
52|56
52|99
52|63
52|75
73|63
73|28
73|17
73|56
73|47
73|46
73|48
73|38
73|24
73|58
73|49
73|78
73|94
73|71
73|75
73|98
18|28
18|46
18|98
18|57
18|73
18|63
18|71
18|17
18|47
18|82
18|74
18|65
18|52
18|56
18|96
37|47
37|65
37|99
37|82
37|55
37|98
37|22
37|36
37|53
37|91
37|86
37|74
37|12
37|28
82|63
82|52
82|73
82|66
82|56
82|69
82|58
82|32
82|24
82|57
82|49
82|99
82|46
75|29
75|65
75|82
75|27
75|36
75|51
75|53
75|42
75|81
75|39
75|89
75|12
11|12
11|39
11|18
11|87
11|53
11|89
11|55
11|19
11|13
11|65
11|42
74|52
74|28
74|96
74|46
74|48
74|94
74|63
74|11
74|98
74|71
63|46
63|48
63|36
63|78
63|66
63|44
63|75
63|51
63|94
24|46
24|58
24|27
24|28
24|11
24|56
24|57
24|17
39|65
39|49
39|69
39|46
39|17
39|82
39|96
53|91
53|96
53|55
53|74
53|52
53|65
44|47
44|36
44|53
44|18
44|74
12|55
12|99
12|46
12|39
47|74
47|71
47|94
98|27
98|24
58|36

49,58,38,28,69,66,48,78,46,56,87,63,99,75,27,96,94,11,71,24,32
52,32,99,49,94,78,46,66,75,17,58,57,69,87,28,96,24,56,27,11,48,38,71
52,99,71,49,46,17,56,66,38,78,75,27,89,44,42
58,71,56,38,87,94,11,13,75,99,27,78,44,63,89,42,32,46,66,69,49
94,48,89,42,13,37,36,12,55
49,46,17,56,66,32,69,94,38,78,48,58,75,11,87,27,92,89,44,13,51,37,36
47,96,74,32,75,17,28,58,56,98,38
24,57,28,52,99,71,63,49,46,17,56,66,32,69,94,38,78,58,75,11,87,27,92
75,51,36,19,53,18,91
27,92,89,44,13,51,19,81,22
98,24,57,28,52,99,49,66,32,78,87
36,53,12,86,22,65,91,82,73,74,98,96,57,52,99
98,99,74,71,32,47,57,49,73,56,58
53,86,39,18,47,74,96,57,28,52,71
75,11,87,27,42,13,51,37,36,19,29,53,12,81,55,39,22,65,91
48,75,92,44,13,29,12,86,39,18,22
73,98,71,49,17,56,66,69,38,78,58
94,27,13,37,12,86,55
96,57,47,86,81,28,24,36,39,52,29,99,19,18,55,65,73,12,91
29,38,66,42,58,87,12
22,74,46,71,24,73,66,55,49,28,63
49,48,87,92,69,32,75,46,42,13,44,27,71,56,94,11,38,89,17,78,63,51,66
42,52,27,75,66,49,38
52,99,71,63,49,46,17,56,66,69,94,38,78,48,58,75,11,87,27,92,89,44,42
73,98,17,91,69,71,74,18,32,47,63,52,56,65,82,66,24,99,49
55,39,18,22,65,91,82,47,74,96,57,28,52,99,71,49,17,56,66
32,69,94,58,27,92,44,13,51,37,36,19,53,12,81
74,98,57,52,99,71,63,49,17,56,66,32,69,94,38,78,58,75,11
55,39,18,22,65,91,82,96,24,57,28,52,99,71,63,46,66
29,55,18,91,82,47,74,98,96,28,99,71,63
38,78,48,58,27,92,89,13,51,19,29,81,39
47,29,98,18,24,82,39,55,99,19,52,57,96,71,91,73,28,53,74,65,81
96,24,57,99,63,49,17,66,32,69,27
71,86,55,47,29,53,74,81,65,12,19
78,48,58,75,11,92,89,44,37,53,81,39,18
91,38,73,49,71,96,24,52,66,82,63,65,69
71,63,49,57,75,27,32,87,38,92,99,58,24,28,11,94,17,66,56
42,37,36,29,53,12,81,86,18,22,65,91,82,74,98,96,24
87,44,51,36,19,53,12,55,39,18,22,82,73
69,38,48,58,11,89,42,51,37,36,19,29,53,12,86
24,99,71,56,66,94,38,75,11,27,92
69,78,48,75,11,92,51,36,12,81,86
51,27,53,87,36,86,65,13,29
65,74,46,38,17,99,24,47,49,63,96
36,19,53,12,81,86,55,39,18,22,65,82,73,47,74,98,96,24,28,52,99
18,65,73,47,28,71,63,49,66,32,69
53,12,55,39,18,22,65,91,73,47,96,28,99,63,49
19,81,51,65,39,44,12,13,55
63,89,99,58,38,49,52,48,32,69,71,46,17,56,28,27,66,75,94,92,57,87,11
55,13,47,81,91,36,51,73,37,92,27,65,86,29,22,53,12,19,39
19,29,53,12,55,18,22,65,91,47,74,96,24,28,52,99,71
13,51,37,53,12,39,22,65,91,73,47,98,24
81,12,52,18,65,98,47,74,55,73,22,63,24,96,57,29,99,86,91,39,71
81,74,28,18,98,82,55,29,53,86,24,65,37
37,36,19,29,53,81,86,55,39,18,22,65,91,82,73,47,74,98,96,24,57,28,52
52,73,47,46,63,17,98,28,57,82,66
49,71,73,24,39,46,55,99,56,57,91,96,86,17,65,47,22,63,74,28,98
47,24,99,52,63,29,22,12,57,53,86,71,91,81,96
86,55,18,53,39,29,92,44,12,91,36,42,11,13,65,87,82
69,94,78,48,58,75,27,92,89,44,13,51,37,36,19,29,53,81,86
86,39,65,91,82,47,74,24,52,17,56
74,96,46,57,17,94,49,66,98,73,48,99,71,82,78,24,47
13,82,39,53,18,11,91,55,81,65,36
55,48,75,89,22,12,27,18,36
52,99,71,63,49,56,66,32,69,94,38,48,58,75,11,87,27,92,89,44,42
22,65,91,82,74,96,24,57,99,71,63,49,46,17,56,66,32
92,89,44,42,13,51,37,36,19,29,53,12,81,86,39,18,22,65,91,82,73,47,74
74,18,39,22,49,28,53,52,47,65,82,98,57,24,12,91,96,81,55
57,28,69,47,82,74,32,91,71,56,17,98,99,78,49,96,73
39,18,42,86,11,13,53,87,36,19,65,44,12,51,89,55,91,81,27,92,37
65,55,39,98,91,18,37,19,52,86,82
13,11,63,42,44,89,99,78,56
58,86,27,19,22,39,36,29,44,51,37,81,11,87,13,89,55,18,75
87,27,89,44,13,37,36,53,12,81,86,55,18,91,73
47,12,42,73,53,18,27,37,13,92,39,86,19,22,81
98,12,74,53,73,51,24,22,96,55,81,28,36,18,39,86,29
22,65,91,73,74,98,24,28,52,99,49,46,56,66,94
87,48,51,12,36,29,75,42,53,81,69,19,58
51,36,91,89,73,86,55
28,47,74,71,39,66,17,32,99
22,53,37,82,87,44,65,11,51,89,36
47,24,32,91,96,46,49,65,28,98,22,74,73,39,63,99,66,82,52
99,11,46,27,75,92,42,44,49,17,58,32,48,13,89,69,38,71,78,56,87
51,37,36,29,12,81,55,18,82,73,74,98,96,24,28
99,71,63,49,46,17,56,66,94,38,78,58,75,11,87,27,92,89,44,42,13
57,78,69,38,66,63,98,49,74,71,48,56,75,32,46,94,47,58,28,96,24,52,99
36,19,29,53,12,81,86,55,39,18,22,65,91,82,73,74,24,57,28,52,99
47,96,24,57,28,52,99,63,49,17,56,38,78,48,75
71,46,28,48,82,74,57,94,17,47,24,69,66,49,99
24,65,18,96,53,99,39,91,73,86,81,28,29,74,57,12,52,36,19,98,55
98,17,58,69,66,99,73,74,46,63,94,52,71
87,37,27,92,55,48,18,89,22,81,75,42,39
12,81,86,55,39,18,22,65,91,82,73,47,74,96,24,57,52,99,71,63,49
22,18,71,81,57,24,53
56,32,69,94,48,11,92,44,51,37,53
81,91,39,51,98,53,13,37,19,29,57,47,96,12,65,82,36,86,24
69,94,38,78,58,75,11,87,27,92,89,44,42,13,51,37,36,19,29,53,12,81,86
81,22,24,52,99,46,17
94,51,13,66,58,69,56,27,92,38,89,75,87,42,71,32,49,44,48,46,78
13,51,37,91,74
39,98,18,71,57,28,99,73,47,96,74,63,24,55,22,12,65,82,91,86,52,53,49
36,13,29,91,42,22,12,37,65,82,44,89,86,11,53
73,65,24,52,49
49,24,28,57,94,78,75,47,63,69,17
47,56,99,18,57,98,39,65,96,32,63,52,49,17,91,22,82
22,73,96,51,29,98,47,55,91
39,86,12,37,51,89,92,42,75,44,78,58,13,11,53,36,48,29,87,18,55
12,89,55,81,92
32,47,96,56,91,17,63,52,66,71,38,69,57,78,74,99,98
78,69,48,58,11,94,74
12,29,86,18,81,58,44,75,51,87,78
47,24,81,22,98
28,63,17,48,27,92,44
13,39,42,98,22,47,37,19,53,89,18
73,58,38,52,71,28,47,69,17,63,96,48,94
44,13,12,81,55,39,65,47,74,98,96
22,32,99,73,39,24,18,52,57,49,71,91,65,63,28
17,56,66,32,78,48,92,89,44,42,13,51,36,19,29
17,66,32,94,38,87,89,13,37,19,29
58,75,92,44,42,51,37,36,19,53,12,86,39,18,65
66,96,17,82,98,73,18,71,52,22,91,47,55
75,11,87,89,51,19,53,55,91
37,36,19,29,53,86,55,39,22,65,91,82,73,74,98,96,24,57,28
12,55,44,96,86,19,82,74,37,13,81
22,91,82,98,57,46,94
42,81,96,47,82,29,53,98,37,19,36,55,51,39,74,44,65,12,22,13,86,73,18
37,19,53,12,86,55,18,22,65,82,73,47,74,98,96,57,52
32,11,92,87,42,78,48,94,66,56,46,69,75
91,82,47,74,98,96,57,52,71,63,49,46,56,66,32,69,94,38,78
63,49,46,56,66,32,69,94,38,78,48,58,75,11,87,27,92,89,44,42,13,51,37
47,96,99,17,32,73,66,71,94,91,69
48,32,94,38,71,49,11,13,27,56,46,44,42,99,66,63,69
11,42,53,13,78
49,17,94,42,51,78,36
96,18,49,39,74,28,47
46,17,56,38,27,92,42,13,51,37,36
52,74,73,71,65,57,86,12,39,63,55,24,82,49,47,81,46,91,99
71,46,18,73,65,82,66,39,91,24,96,52,99,56,49,28,47,57,74,55,98
46,86,18,96,63,12,65,55,71,22,98,24,28,91,57,52,39,99,73,81,82
44,75,27,89,87,86,13,69,29,12,36,78,51,19,48,42,92
42,29,12,86,22,91,73,47,24
71,46,75,99,78,32,48,96,87,57,17,56,63,52,11,98,58,49,38
57,71,66,82,65,52,46,56,98,63,73,32,96,28,47,69,24
58,87,27,92,89,37,36,53,12,86,55
24,57,28,52,71,63,46,17,56,32,69,94,38,78,48,75,11,87,92
44,89,36,37,18,47,27
74,96,28,52,63,49,56,32,69,78,58,75,11
56,75,87,32,69,28,52,99,48,46,49,27,71,94,89,17,44,63,78,58,11,92,38
57,28,52,99,49,46,56,66,69,38,78,48,58,11,87,92,89
48,38,87,27,89,56,78,51,58,46,42,17,32,75,63,92,71,11,44,13,66
37,87,65,73,81,86,44
37,27,53,29,18,42,22,51,44,11,75,65,89,19,36,81,13,92,86,87,12
66,94,48,75,27,37,12
99,56,66,69,38,48,27,92,13
99,91,32,57,24,96,78,28,17,52,71,38,46
63,18,24,65,46,47,57,56,71,69,17,28,52,49,99,91,96,22,66,73,82
63,66,56,32,89,87,78,58,11,99,92,69,48,71,28,27,44,38,46,75,49
46,17,56,32,69,94,38,58,75,11,27,92,89,13,51
17,75,44,89,11,48,46,87,32,58,49,37,92,63,69,56,27,78,94
39,19,55,29,27,38,78,53,48
87,27,92,89,42,13,51,19,29,53,12,81,55,39,65,82,73
53,81,86,39,96,57,49
96,57,98,32,46,74,99,94,24,48,49,17,69,73,56,28,82,47,63,66,38
51,96,19,55,81,36,53,47,29,44,98,73,74,18,39
56,66,32,69,94,38,78,48,58,75,87,89,44,37,36,19,29
48,58,75,11,27,92,89,44,42,13,36,19,29,53,12,86,39,18,22
63,74,18,28,22,32,91,56,69,82,96
69,87,63,38,24,57,99,58,28,56,75,96,71,98,17,94,66,11,46
47,74,96,57,28,49,46,69,48,58,75
22,74,98,96,24,28,71,63,94
32,38,11,89,42,51,81
71,46,66,32,38,78,58,87,89,42,51
37,19,22,65,96,86,42,74,91,51,82,81,24,55,73
38,78,48,58,75,11,87,27,92,89,44,42,13,51,36,19,29,53,12,81,86,55,39
28,99,63,49,46,17,56,66,32,69,94,38,78,48,58,75,11,27,92,89,44
75,63,44,49,48,28,17,66,99,87,56
29,53,12,81,86,55,18,22,91,82,47,98,57,28,52,99,63
24,65,82,55,57,98,29,73,53,86,81,47,22
87,13,37,12,86,91,73
28,18,69,98,49,71,73,91,22
13,24,53,73,74,98,82,18,86,91,39,57,22
86,47,89,73,53,44,22,37,36,27,18,91,65,12,82
74,98,24,28,52,99,56,66,32,48,58,75,11
94,78,58,75,11,87,27,89,44,42,13,51,37,36,19,29,53,12,81,86,55
42,51,37,53,12,81,86,39,18,91,73,47,74,96,24
46,49,78,99,89,94,27,48,56
42,13,37,36,86,55,39,18,65,82,73,47,24
38,29,55,44,19,12,37,11,94,42,81,27,51
86,39,18,22,65,82,73,47,74,98,96,24,57,28,52,71,63,17,56
55,39,29,27,92,19,47,12,91
82,56,94,52,49,48,17
17,11,87,75,36,37,89,48,56,19,69,51,58,13,46,38,66,42,94,32,92,27,78
28,49,44,17,52,46,87,48,38,69,11
63,82,96,73,52,94,17,49,99,32,28,74,91,78,98,24,69,46,71,38,47
86,39,37,47,92,82,13,55,74,18,81,44,12,22,51,65,29,19,53
22,65,29,73,53,39,96,28,24,57,55,63,18,81,99,71,12,98,47
19,53,81,39,65,74,57,52,71
73,98,24,57,71,63,46,17,38
27,87,89,75,11
13,51,37,36,19,29,53,12,81,86,55,39,18,22,65,91,82,73,47,74,96,24,57
